runtime,release_date,imdb_id,original_title,genres,vote_average,budget,cast,production_companies,release_year,revenue,director
122,9/8/2012,1045658,Silver Linings Playbook,Drama|Comedy|Romance,6.9,21000000,Bradley Cooper|Jennifer Lawrence|Robert De Niro|Jacki Weaver|Chris Tucker,The Weinstein Company,"2012""",205738714,David O. Russell
136,6/27/2012,0948470,The Amazing Spider-Man,Action|Adventure|Fantasy,6.4,215000000,Andrew Garfield|Emma Stone|Rhys Ifans|Denis Leary|Martin Sheen,Columbia Pictures|Laura Ziskin Productions|Marvel Entertainment,"2012""",752215857,Marc Webb
93,6/21/2012,1217209,Brave,Animation|Adventure|Comedy|Family|Action,6.6,185000000,Kelly Macdonald|Julie Walters|Billy Connolly|Emma Thompson|Kevin McKidd,Walt Disney Pictures|Pixar Animation Studios,"2012""",538983207,Mark Andrews|Steve Purcell|Brenda Chapman
127,5/30/2012,1735898,Snow White and the Huntsman,Adventure|Fantasy|Drama,5.7,170000000,Kristen Stewart|Charlize Theron|Chris Hemsworth|Sam Claflin|Ian McShane,Universal Pictures|Roth Films,"2012""",396600000,Rupert Sanders
109,3/12/2012,1232829,21 Jump Street,Action|Comedy|Crime,6.7,42000000,Channing Tatum|Jonah Hill|Brie Larson|Dave Franco|Ellie Kemper,Columbia Pictures|Original Film|Stephen J. Cannell Productions|Relativity Media|Metro-Goldwyn-Mayer (MGM),"2012""",201585328,Phil Lord|Christopher Miller
127,11/20/2012,0454876,Life of Pi,Adventure|Drama|Action,7.1,120000000,Suraj Sharma|Irrfan Khan|Ayush Tandon|Gautam Belur|Adil Hussain,Ingenious Film Partners|Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Big Screen Productions,"2012""",609016565,Ang Lee
88,6/26/2012,1667889,Ice Age: Continental Drift,Animation|Comedy|Adventure|Family,6.2,95000000,John Leguizamo|Ray Romano|Chris Wedge|Denis Leary|Seann William Scott,Blue Sky Studios|Twentieth Century Fox Animation,"2012""",877244782,Steve Martino|Mike Thurmeier
106,6/29/2012,1637725,Ted,Comedy|Fantasy,6.4,50000000,Mark Wahlberg|Mila Kunis|Seth MacFarlane|Joel McHale|Giovanni Ribisi,Universal Pictures|Media Rights Capital|Fuzzy Door Productions,"2012""",549368315,Seth MacFarlane
130,12/20/2012,0790724,Jack Reacher,Crime|Drama|Thriller,6.2,60000000,Tom Cruise|Rosamund Pike|Richard Jenkins|David Oyelowo|Werner Herzog,Paramount Pictures|Mutual Film Company|Skydance Productions|TC Productions,"2012""",218340595,Christopher McQuarrie
113,9/9/2012,1649419,Lo imposible,Drama,6.8,42000000,Naomi Watts|Ewan McGregor|Tom Holland|Samuel Joslin|Oaklee Pendergast,Summit Entertainment|Telecinco Cinema|Apaches Entertainment|Canal+ EspaГѓВ±a|Instituto de la CinematografГѓВ­a y de las Artes Audiovisuales (ICAA),"2012""",180274123,Juan Antonio Bayona
108,11/1/2012,1772341,Wreck-It Ralph,Family|Animation|Comedy|Adventure,7.0,165000000,John C. Reilly|Sarah Silverman|Jane Lynch|Jack McBrayer|Jamie Elman,Walt Disney Animation Studios,"2012""",471222889,Rich Moore
112,9/28/2012,1981677,Pitch Perfect,Comedy|Music|Romance,7.2,17000000,Anna Kendrick|Skylar Astin|Brittany Snow|Anna Camp|Rebel Wilson,Brownstone Productions,"2012""",115350426,Jason Moore
106,5/23/2012,1409024,Men in Black 3,Action|Comedy|Science Fiction,6.1,225000000,Will Smith|Tommy Lee Jones|Josh Brolin|Michael Stuhlbarg|Emma Thompson,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions,"2012""",624026776,Barry Sonnenfeld
142,3/12/2012,1392170,The Hunger Games,Science Fiction|Adventure|Fantasy,6.7,75000000,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,Lionsgate|Color Force,"2012""",691210692,Gary Ross
121,8/2/2012,1386703,Total Recall,Action|Science Fiction|Adventure|Thriller,5.8,125000000,Colin Farrell|Kate Beckinsale|Jessica Biel|Bryan Cranston|Bill Nighy,Columbia Pictures,"2012""",198802074,Len Wiseman
172,10/26/2012,1371111,Cloud Atlas,Drama|Science Fiction,6.5,102000000,Tom Hanks|Halle Berry|Jim Broadbent|Hugo Weaving|Jim Sturgess,Anarchos Productions|X-Filme Creative Pool|Ascension Pictures|ARD Degeto Film|Cloud Atlas Productions,"2012""",130482868,Lilly Wachowski|Lana Wachowski|Tom Tykwer
103,8/8/2012,1764651,The Expendables 2,Action|Adventure|Thriller,6.0,100000000,Sylvester Stallone|Jason Statham|Dolph Lundgren|Bruce Willis|Arnold Schwarzenegger,Nu Image Films|Millennium Films,"2012""",312573423,Simon West
91,9/27/2012,1397280,Taken 2,Action|Thriller|Crime|Drama,6.0,45000000,Liam Neeson|Maggie Grace|Famke Janssen|Rade Serbedzija|Luke Grimes,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp,"2012""",376141306,Olivier Megaton
113,5/8/2012,"
tt1077368",Dark Shadows,Comedy|Fantasy,5.6,150000000,Johnny Depp|Michelle Pfeiffer|Helena Bonham Carter|Jackie Earle Haley|Jonny Lee Miller,Village Roadshow Pictures|Infinitum Nihil|GK Films|Warner Bros.|Tim Burton Productions,2012,245527149,Tim Burton
102,9/20/2012,1659337,The Perks of Being a Wallflower,Drama|Romance,7.6,13000000,Logan Lerman|Emma Watson|Ezra Miller|Paul Rudd|Nina Dobrev,Summit Entertainment|Mr. Mudd Production,"2012""",33400000,Stephen Chbosky
120,10/11/2012,1024648,Argo,Drama|Thriller,7.0,44500000,Ben Affleck|Bryan Cranston|Alan Arkin|John Goodman|Victor Garber,GK Films|Warner Bros.|Smokehouse Pictures,"2012""",232324128,Ben Affleck
113,4/4/2012,1605630,American Reunion,Comedy,6.0,50000000,Jason Biggs|Alyson Hannigan|Seann William Scott|Chris Klein|Thomas Ian Nicholas,Universal Pictures,"2012""",234989584,Jon Hurwitz|Hayden Schlossberg
110,6/28/2012,1915581,Magic Mike,Drama|Comedy,6.1,7000000,Channing Tatum|Matthew McConaughey|Olivia Munn|Cody Horn|Alex Pettyfer,Nick Wechsler Productions|Extension 765,"2012""",167221571,Steven Soderbergh
95,4/12/2012,1259521,The Cabin in the Woods,Horror|Thriller,6.5,30000000,Kristen Connolly|Chris Hemsworth|Anna Hutchison|Fran Kranz|Jesse Williams,Lionsgate|Mutant Enemy Productions,"2012""",66486080,Drew Goddard
97,11/21/2012,1446192,Rise of the Guardians,Fantasy|Animation|Family,6.9,145000000,Chris Pine|Alec Baldwin|Jude Law|Isla Fisher|Hugh Jackman,DreamWorks Animation,"2012""",306941670,Peter Ramsey
104,2/5/2012,1606389,The Vow,Drama|Romance,6.9,30000000,Rachel McAdams|Channing Tatum|Sam Neill|Scott Speedman|Jessica Lange,Spyglass Entertainment|Screen Gems,"2012""",196114570,Michael Sucsy
94,1/19/2012,1397514,Journey 2: The Mysterious Island,Adventure|Action|Science Fiction,5.8,79000000,Dwayne Johnson|Josh Hutcherson|Kristin Davis|Vanessa Hudgens|Luis GuzmГѓВЎn,New Line Cinema|Contrafilm|Walden Media,"2012""",355692760,Brad Peyton
94,4/16/2012,1656190,Safe,Action|Crime|Thriller,6.2,30000000,Jason Statham|Chris Sarandon|James Hong|Catherine Chan|Robert John Burke,Lawrence Bender Productions|IM Global|Automatik Entertainment|Trigger Street Productions|87Eleven,"2012""",40346186,Boaz Yakin
94,6/20/2012,1611224,Abraham Lincoln: Vampire Hunter,Action|Horror|Fantasy,5.5,69000000,Benjamin Walker|Dominic Cooper|Anthony Mackie|Mary Elizabeth Winstead|Rufus Sewell,Bazelevs Production|Tim Burton Productions|Abraham Productions|Location Gourmet,"2012""",112265139,Timur Bekmambetov
104,9/27/2012,1374992,Upside Down,Romance|Science Fiction|Drama|Fantasy,6.1,60000000,Kirsten Dunst|Jim Sturgess|Timothy Spall|James Kidnie|Heidi Hawkins,Onyx Films|Studio 37|Jouror Productions|France 2 CinГѓВ©ma|Transfilm,"2012""",8106475,Juan Diego Solanas
86,3/1/2012,1482459,The Lorax,Animation|Family,6.3,70000000,Zac Efron|Danny DeVito|Taylor Swift|Ed Helms|Rob Riggle,Universal Pictures|Illumination Entertainment,"2012""",348840316,Chris Renaud|Kyle Balda
94,5/16/2012,1748122,Moonrise Kingdom,Comedy|Drama|Romance,7.6,16000000,Bruce Willis|Edward Norton|Jared Gilman|Kara Hayward|Bill Murray,Scott Rudin Productions|Indian Paintbrush|American Empirical Pictures|Moonrise,"2012""",68263166,Wes Anderson
95,9/7/2012,1343727,Dredd,Action|Science Fiction,6.5,50000000,Karl Urban|Olivia Thirlby|Lena Headey|Wood Harris|Jason Cope,DNA Films|Reliance BIG Entertainment|IM Global|Rena Film|Peach Trees,"2012""",41037742,Pete Travis
131,4/11/2012,1440129,Battleship,Thriller|Action|Adventure|Science Fiction,5.5,209000000,Taylor Kitsch|Alexander SkarsgГѓВҐrd|Rihanna|Brooklyn Decker|Tadanobu Asano,Universal Pictures|Hasbro|Bluegrass Films|Film 44,"2012""",303025485,Peter Berg
157,12/18/2012,1707386,Les MisГѓВ©rables,Drama|Music|Romance,7.0,61000000,Hugh Jackman|Russell Crowe|Anne Hathaway|Amanda Seyfried|Sacha Baron Cohen,Universal Pictures|Relativity Media|CAMERON MACKINTOSH|Working Title Films,"2012""",441809770,Tom Hooper
106,3/15/2012,1667353,Mirror Mirror,Adventure|Fantasy|Drama|Comedy|Science Fiction,5.4,85000000,Julia Roberts|Lily Collins|Armie Hammer|Nathan Lane|Martin Klebba,Relativity Media|Misher Films|Yucaipa Films|Goldmann Pictures|Rat Entertainment,"2012""",183018522,Tarsem Singh
132,3/7/2012,0401729,John Carter,Action|Adventure|Fantasy|Science Fiction,6.0,260000000,Taylor Kitsch|Lynn Collins|Mark Strong|Willem Dafoe|CiarГѓВЎn Hinds,Walt Disney Pictures,"2012""",284139100,Andrew Stanton
118,9/26/2012,1276104,Looper,Action|Thriller|Science Fiction,6.5,30000000,Joseph Gordon-Levitt|Bruce Willis|Emily Blunt|Paul Dano|Noah Segan,Endgame Entertainment|FilmDistrict|DMG Entertainment|Ram Bergman Productions,"2012""",47042000,Rian Johnson
115,11/13/2012,1673434,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Fantasy|Drama|Romance,6.1,120000000,Kristen Stewart|Robert Pattinson|Taylor Lautner|Peter Facinelli|Elizabeth Reaser,Summit Entertainment|Sunswept Entertainment|Temple Hill Entertainment,"2012""",829000000,Bill Condon
157,12/19/2012,1790885,Zero Dark Thirty,Thriller|Drama|History,6.5,40000000,Jessica Chastain|Jason Clarke|Mark Strong|Joel Edgerton|Chris Pratt,Columbia Pictures|Annapurna Pictures|First Light Production,"2012""",132820716,Kathryn Bigelow
93,1/18/2012,1506999,Haywire,Thriller,5.5,23000000,Gina Carano|Ewan McGregor|Michael Fassbender|Bill Paxton|Channing Tatum,Irish Film Board|Relativity Media,"2012""",33372606,Steven Soderbergh
99,3/27/2012,1646987,Wrath of the Titans,Adventure,5.5,150000000,Sam Worthington|Liam Neeson|Ralph Fiennes|Rosamund Pike|Edgar RamГѓВ­rez,"""""Legendary Pictures|Thunder Road Pictures|Warner Bros.|Cott Productions|Furia de Titanes II  A.I.E.""""","2012""",301000000,Jonathan Liebesman
99,7/26/2012,1800741,Step Up Revolution,Music|Drama|Romance,6.6,33000000,Kathryn McCormick|Ryan Guzman|Stephen Boss|Megan Boone|Jessica Guadix,Summit Entertainment,"2012""",140470746,Scott Speer
84,2/1/2012,1706593,Chronicle,Science Fiction|Drama|Thriller,6.5,15000000,Dane DeHaan|Alex Russell|Michael B. Jordan|Michael Kelly|Anna Wood,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Adam Schroeder Productions,"2012""",145000000,Josh Trank
110,2/24/2012,1591479,Act of Valor,Action|Thriller|War,6.3,12000000,Roselyn SГѓВЎnchez|Emilio Rivera|Nestor Serrano|Gonzalo Menendez|Alexander Asefa,Relativity Media|Bandito Brothers,"2012""",81272766,Mike McCoy|Scott Waugh
91,9/20/2012,0837562,Hotel Transylvania,Animation|Comedy|Family|Fantasy,6.7,85000000,Adam Sandler|Steve Buscemi|David Spade|Kevin James|Selena Gomez,Columbia Pictures|Sony Pictures Animation,"2012""",358375603,Genndy Tartakovsky
109,9/20/2012,1855199,End of Watch,Crime|Drama|Thriller,7.1,7000000,Jake Gyllenhaal|Michael PeГѓВ±a|Natalie Martinez|Anna Kendrick|David Harbour,Emmett/Furla Films|Exclusive Media Group|Hedge Fund Film Partners|Crave Films|Knightsbridge Entertainment,"2012""",48126384,David Ayer
83,5/15/2012,1586265,What to Expect When You're Expecting,Comedy,5.9,40000000,Cameron Diaz|Jennifer Lopez|Elizabeth Banks|Anna Kendrick|Brooklyn Decker,Paramount Pictures,2012,79700000,Kirk Jones
88,3/1/2012,1636826,Project X,Comedy|Crime,6.5,12000000,Oliver Cooper|Jonathan Daniel Brown|Thomas Mann|Dax Flame|Kirby Bliss Blanton,Silver Pictures|Green Hat Films,"2012""",100000000,Nima Nourizadeh
109,1/12/2012,1524137,Contraband,Thriller|Action|Drama|Crime,6.1,25000000,Mark Wahlberg|Kate Beckinsale|Ben Foster|Giovanni Ribisi|J.K. Simmons,Universal Pictures|StudioCanal|Relativity Media|Leverage Management|Closest to the Hole Productions,"2012""",63100000,Baltasar KormГѓВЎkur
93,6/6/2012,1277953,Madagascar 3: Europe's Most Wanted,Animation|Family,6.4,145000000,Ben Stiller|Sacha Baron Cohen|David Schwimmer|Frances McDormand|Chris Rock,DreamWorks Animation,"2012""",746921274,Eric Darnell|Tom McGrath|Conrad Vernon
115,8/29/2012,1212450,Lawless,Crime|Drama,6.7,26000000,Shia LaBeouf|Tom Hardy|Guy Pearce|Jessica Chastain|Mia Wasikowska,The Weinstein Company|Benaroya Pictures|Yucaipa Films|Annapurna Pictures|Pie Films Inc.,"2012""",53676580,John Hillcoat
111,3/9/2012,1486192,The Raven,Thriller,6.0,26000000,John Cusack|Luke Evans|Alice Eve|Brendan Gleeson|Kevin McNally,Relativity Media,"2012""",29657751,James McTeigue
123,6/13/2012,1336608,Rock of Ages,Comedy|Drama|Music|Romance,5.9,75000000,Tom Cruise|Alec Baldwin|Diego Boneta|Julianne Hough|Bryan Cranston,New Line Cinema|Corner Store Entertainment,"2012""",59418613,Adam Shankman
96,5/17/2012,1656186,Stolen,Action|Crime|Drama|Thriller,5.1,35000000,Nicolas Cage|Malin ГѓвЂ¦kerman|Josh Lucas|Sami Gayle|Danny Huston,Saturn Films|Nu Image Films|Millennium Films,"2012""",2106557,Simon West
88,3/12/2012,1430626,The Pirates! In an Adventure with Scientists!,Animation|Adventure|Family|Comedy,6.4,60000000,Hugh Grant|Brendan Gleeson|Jeremy Piven|Brian Blessed|Salma Hayek,Columbia Pictures|Aardman Animations|Sony Pictures Animation,"2012""",118338361,Peter Lord|Jeff Newitt
137,9/7/2012,1560747,The Master,Drama,6.8,32000000,Joaquin Phoenix|Philip Seymour Hoffman|Amy Adams|Laura Dern|Jesse Plemons,Ghoulardi Film Company|The Weinstein Company|Annapurna Pictures,"2012""",28258060,Paul Thomas Anderson
124,4/27/2012,1195478,The Five-Year Engagement,Comedy,5.6,30000000,Emily Blunt|Alison Brie|Jason Segel|Rhys Ifans|Chris Pratt,Universal Pictures|Dentsu|Relativity Media|Apatow Productions|Stoller Global Solutions,"2012""",53909751,Nicholas Stoller
134,12/20/2012,1758830,This Is 40,Comedy,5.5,35000000,Paul Rudd|Leslie Mann|Jason Segel|Maude Apatow|Megan Fox,Apatow Productions,"2012""",88058786,Judd Apatow
95,4/12/2012,1592525,Lockout,Action|Thriller|Science Fiction,5.8,20000000,Guy Pearce|Maggie Grace|Joseph Gilgun|Lennie James|Peter Stormare,Canal+|EuropaCorp|CinГѓВ©+,"2012""",32204030,Stephen St. Leger|James Mather
98,2/24/2012,1655460,Wanderlust,Comedy,5.2,35000000,Paul Rudd|Jennifer Aniston|Justin Theroux|Malin ГѓвЂ¦kerman|Lauren Ambrose,Relativity Media|Apatow Productions|A Hot Dog,"2012""",24159934,David Wain
95,2/1/2012,1596365,The Woman in Black,Drama|Horror|Thriller,6.1,17000000,Daniel Radcliffe|CiarГѓВЎn Hinds|Sidney Johnston|Alisa Khazanova|Mary Stockley,Hammer Film Productions|UK Film Council|Alliance Films|Film i VГѓВ¤st|Talisman Productions,"2012""",127730736,James Watkins
87,10/4/2012,1142977,Frankenweenie,Animation|Comedy|Family,6.5,39000000,Charlie Tahan|Winona Ryder|Catherine O'Hara|Martin Short|Martin Landau,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions,"2012""",81491068,Tim Burton
116,6/14/2012,1232200,That's My Boy,Comedy,5.6,70000000,Adam Sandler|Susan Sarandon|Eva Amurri Martino|Leighton Meester|Andy Samberg,Columbia Pictures|Happy Madison Productions|Relativity Media,"2012""",58058367,Sean Anders
115,2/9/2012,1599348,Safe House,Action|Thriller|Crime|Mystery,6.2,85000000,Denzel Washington|Ryan Reynolds|Vera Farmiga|Joel Kinnaman|Brendan Gleeson,Universal Pictures|Dentsu|Relativity Media|Bluegrass Films,"2012""",208076205,Daniel Espinosa
131,7/6/2012,"
tt1615065",Savages,Crime|Drama|Thriller,6.2,45000000,Blake Lively|Taylor Kitsch|Aaron Taylor-Johnson|Benicio del Toro|Salma Hayek,Ixtlan|Relativity Media|Onda Entertainment,2012,47000000,Oliver Stone
102,1/13/2012,1568338,Man on a Ledge,Action|Thriller|Crime,6.2,42000000,Sam Worthington|Elizabeth Banks|Jamie Bell|Ed Harris|Edward Burns,Summit Entertainment|Di Bonaventura Picture,"2012""",46221189,Asger Leth
110,9/7/2012,"
tt1931533",Seven Psychopaths,Comedy|Crime|Thriller,6.6,15000000,Colin Farrell|Sam Rockwell|Christopher Walken|Woody Harrelson|Abbie Cornish,Blueprint Pictures|CBS Films|British Film Institute (BFI)|Film4,2012,19422261,Martin McDonagh
107,2/2/2012,1430615,Big Miracle,Adventure|Drama|Romance,6.5,40000000,Drew Barrymore|John Krasinski|Kristen Bell|Vinessa Shaw|Dermot Mulroney,Universal Pictures|Anonymous Content|Working Title Films,"2012""",24719215,Ken Kwapis
115,9/11/2012,1433811,Disconnect,Drama|Thriller,6.7,10000000,Jason Bateman|Hope Davis|Frank Grillo|Paula Patton|Michael Nyqvist,Lionsgate|Liddell Entertainment|LD Entertainment|Wonderful Films PLC|Exclusive Media Group,"2012""",3428048,Henry Alex Rubin
114,6/29/2012,1716777,People Like Us,Drama,6.6,16000000,Chris Pine|Elizabeth Banks|Olivia Wilde|Michelle Pfeiffer|Mark Duplass,DreamWorks SKG|Touchstone Pictures,"2012""",12434778,Alex Kurtzman
83,5/11/2012,1714203,Piranha 3DD,Horror|Thriller|Comedy,4.2,5000000,Danielle Panabaker|Matt Bush|Katrina Bowden|Jean-Luc Bilodeau|David Koechner,Dimension Films|Mark Canton Productions|Intellectual Properties Worldwide,"2012""",8493728,John Gulager
92,8/30/2012,0431021,The Possession,Horror|Thriller,5.8,14000000,Jeffrey Dean Morgan|Natasha Calis|Madison Davenport|Kyra Sedgwick|Rob LaBelle,Ghost House Pictures|North Box Productions,"2012""",85446075,Ole Bornedal
94,10/10/2012,0938330,Silent Hill: Revelation 3D,Thriller|Horror|Mystery,5.1,20000000,Adelaide Clemens|Kit Harington|Sean Bean|Carrie-Anne Moss|Radha Mitchell,Davis-Films|Konami Corporation Ltd.,"2012""",52302796,Michael J. Bassett
97,9/20/2012,1764234,Killing Them Softly,Crime|Thriller,5.7,15000000,Brad Pitt|Scoot McNairy|Ben Mendelsohn|James Gandolfini|Ray Liotta,Plan B Entertainment|1984 Private Defense Contractors|Annapurna Pictures|Inferno Entertainment|Chockstone Pictures,"2012""",37930465,Andrew Dominik
93,4/4/2012,1366365,The Cold Light of Day,Action|Thriller,4.8,20000000,Henry Cavill|VerГѓВіnica Echegui|Sigourney Weaver|Bruce Willis|Caroline Goodall,Summit Entertainment|Intrepid Pictures|Film Rites|Galavis Film|Picture Machine,"2012""",16863583,Mabrouk El Mechri
100,9/14/2012,1764183,Arbitrage,Drama|Thriller,5.9,12000000,Richard Gere|Susan Sarandon|Tim Roth|Brit Marling|Monica Raymund,Lionsgate|Artina Films|Lucky Monkey Pictures|Green Room Films|Treehouse Pictures,"2012""",35485056,Nicholas Jarecki
93,11/21/2012,1234719,Red Dawn,War|Action|Thriller|Science Fiction,5.3,65000000,Chris Hemsworth|Josh Hutcherson|Isabel Lucas|Adrianne Palicki|Jeffrey Dean Morgan,Contrafilm|FilmDistrict,"2012""",44806783,Dan Bradley
92,4/13/2012,0383010,The Three Stooges,Comedy,4.9,30000000,Sean Hayes|Will Sasso|Chris Diamantopoulos|SofГѓВ­a Vergara|Jane Lynch,Wessler Entertainment,"2012""",54819301,Bobby Farrelly|Peter Farrelly
100,8/7/2012,1535438,Hope Springs,Drama|Comedy|Romance,5.6,30000000,Meryl Streep|Steve Carell|Tommy Lee Jones|Jean Smart|Marin Ireland,Columbia Pictures|Mandate Pictures|Escape Artists|Management 360|Metro-Goldwyn-Mayer (MGM),"2012""",114281051,David Frankel
91,3/7/2012,0763831,A Thousand Words,Drama|Comedy,5.8,40000000,Eddie Murphy|Allison Janney|Cliff Curtis|Clark Duke|Kerry Washington,Paramount Pictures|DreamWorks SKG|Saturn Films|Varsity Pictures,"2012""",22044277,Brian Robbins
101,10/18/2012,1712170,Alex Cross,Action|Thriller|Crime|Mystery,5.2,45000000,Tyler Perry|Rachel Nichols|Jean Reno|Matthew Fox|Giancarlo Esposito,Summit Entertainment,"2012""",30353232,Rob Cohen
91,1/26/2012,1598828,One for the Money,Action|Comedy|Thriller|Crime|Romance,5.2,40000000,Katherine Heigl|John Leguizamo|Debbie Reynolds|Sherri Shepherd|Patrick Fischler,Lakeshore Entertainment|Sidney Kimmel Entertainment,"2012""",36893721,Julie Anne Robinson
98,9/8/2012,1441951,Quartet,Drama|Comedy|Romance,6.2,11000000,Maggie Smith|Tom Courtenay|Billy Connolly|Pauline Collins|Michael Gambon,Headline Pictures,"2012""",59520298,Dustin Hoffman
90,8/3/2012,1623288,ParaNorman,Family|Animation|Adventure|Comedy,6.6,60000000,Kodi Smit-McPhee|Tucker Albrizzi|Jodelle Ferland|Anna Kendrick|Casey Affleck,Focus Features|Laika Entertainment,"2012""",107139399,Sam Fell|Chris Butler
106,9/23/2012,2091473,Promised Land,Drama,5.7,15000000,Matt Damon|John Krasinski|Frances McDormand|Rosemarie DeWitt|Lucas Black,Participant Media|Imagenation Abu Dhabi FZ|Focus Features|Media Farm|Sunday Night,"2012""",8138788,Gus Van Sant
